"","Iteration","Model_Type","Accuracy_Train","Accuracy_Test","Precision","Recall","F1_Score"
"215",72,"Random Forest",1,0.85,0.6,0.75,0.666666666666667
"216",72,"ANN",0.964285714285714,0.85,0.666666666666667,0.5,0.571428571428572
"217",73,"Logistic",1,0.8,0.5,0.75,0.6
"218",73,"Random Forest",1,0.95,0.8,1,0.888888888888889
"219",73,"ANN",0.976190476190476,0.8,0.5,0.75,0.6
"220",74,"Logistic",1,0.85,0.666666666666667,0.5,0.571428571428572
"221",74,"Random Forest",1,0.95,1,0.75,0.857142857142857
"222",74,"ANN",0.964285714285714,0.8,0.5,0.75,0.6
"223",75,"Logistic",1,0.95,0.8,1,0.888888888888889
"224",75,"Random Forest",1,0.95,0.8,1,0.888888888888889
"225",75,"ANN",0.952380952380952,0.9,0.75,0.75,0.75
"226",76,"Logistic",1,0.7,0.333333333333333,0.5,0.4
"227",76,"Random Forest",1,0.95,1,0.75,0.857142857142857
"228",76,"ANN",1,0.95,0.8,1,0.888888888888889
"229",77,"Logistic",1,0.85,0.6,0.75,0.666666666666667
"230",77,"Random Forest",1,0.9,0.75,0.75,0.75
"231",77,"ANN",0.976190476190476,0.95,1,0.75,0.857142857142857
"232",78,"Logistic",1,0.65,0.285714285714286,0.5,0.363636363636364
"233",78,"Random Forest",1,0.9,0.75,0.75,0.75
"234",78,"ANN",0.976190476190476,0.95,1,0.75,0.857142857142857
"235",79,"Logistic",1,0.95,0.8,1,0.888888888888889
"236",79,"Random Forest",1,0.95,0.8,1,0.888888888888889
"237",79,"ANN",0.964285714285714,0.85,0.666666666666667,0.5,0.571428571428572
"238",80,"Logistic",1,0.7,0.333333333333333,0.5,0.4
"239",80,"Random Forest",1,0.9,1,0.5,0.666666666666667
"240",80,"ANN",1,0.6,0.25,0.5,0.333333333333333
"241",81,"Logistic",1,0.75,0.444444444444444,1,0.615384615384615
"242",81,"Random Forest",1,0.9,0.666666666666667,1,0.8
"243",81,"ANN",0.988095238095238,0.65,0.333333333333333,0.75,0.461538461538462
"244",82,"Logistic",1,0.85,0.666666666666667,0.5,0.571428571428572
"245",82,"Random Forest",1,0.95,1,0.75,0.857142857142857
"246",82,"ANN",0.988095238095238,0.8,0.5,0.75,0.6
"247",83,"Logistic",1,0.75,0.4,0.5,0.444444444444444
"248",83,"Random Forest",1,1,1,1,1
"249",83,"ANN",0.964285714285714,0.9,0.666666666666667,1,0.8
"250",84,"Logistic",1,0.85,0.571428571428571,1,0.727272727272727
"251",84,"Random Forest",1,0.95,0.8,1,0.888888888888889
"252",84,"ANN",0.964285714285714,0.95,0.8,1,0.888888888888889
"253",85,"Logistic",1,0.55,0.307692307692308,1,0.470588235294118
"254",85,"Random Forest",1,0.95,0.8,1,0.888888888888889
"255",85,"ANN",0.964285714285714,0.85,0.666666666666667,0.5,0.571428571428572
"256",86,"Logistic",1,0.85,0.571428571428571,1,0.727272727272727
"257",86,"Random Forest",1,0.85,0.571428571428571,1,0.727272727272727
"258",86,"ANN",0.964285714285714,0.9,0.75,0.75,0.75
"259",87,"Logistic",1,0.9,0.75,0.75,0.75
"260",87,"Random Forest",1,0.95,0.8,1,0.888888888888889
"261",87,"ANN",0.952380952380952,0.9,0.75,0.75,0.75
"262",88,"Logistic",1,0.9,0.75,0.75,0.75
"263",88,"Random Forest",1,1,1,1,1
"264",88,"ANN",0.988095238095238,0.85,0.6,0.75,0.666666666666667
"265",89,"Logistic",0.94047619047619,0.75,0.444444444444444,1,0.615384615384615
"266",89,"Random Forest",1,0.9,0.666666666666667,1,0.8
"267",89,"ANN",0.964285714285714,0.6,0.25,0.5,0.333333333333333
"268",90,"Logistic",1,0.75,0.428571428571429,0.75,0.545454545454545
"269",90,"Random Forest",1,0.95,1,0.75,0.857142857142857
"270",90,"ANN",0.976190476190476,0.9,0.75,0.75,0.75
"271",91,"Logistic",1,0.85,1,0.25,0.4
"272",91,"Random Forest",1,0.8,0.5,0.25,0.333333333333333
"273",91,"ANN",1,0.75,0.4,0.5,0.444444444444444
"274",92,"Logistic",1,0.8,0.5,0.5,0.5
"275",92,"Random Forest",1,0.9,1,0.5,0.666666666666667
"276",92,"ANN",0.964285714285714,0.9,1,0.5,0.666666666666667
"277",93,"Logistic",1,0.8,0.5,0.75,0.6
"278",93,"Random Forest",1,0.8,0.5,0.75,0.6
"279",93,"ANN",0.976190476190476,0.85,0.6,0.75,0.666666666666667
"280",94,"Logistic",1,0.75,0.444444444444444,1,0.615384615384615
"281",94,"Random Forest",1,1,1,1,1
"282",94,"ANN",0.952380952380952,0.95,0.8,1,0.888888888888889
"283",95,"Logistic",1,0.75,0.333333333333333,0.25,0.285714285714286
"284",95,"Random Forest",1,0.9,1,0.5,0.666666666666667
"285",95,"ANN",0.976190476190476,0.75,0.4,0.5,0.444444444444444
"286",96,"Logistic",0.928571428571429,1,1,1,1
"287",96,"Random Forest",1,1,1,1,1
"288",96,"ANN",0.964285714285714,0.95,1,0.75,0.857142857142857
"289",97,"Logistic",1,0.8,0.5,0.75,0.6
"290",97,"Random Forest",1,0.95,1,0.75,0.857142857142857
"291",97,"ANN",0.976190476190476,0.85,0.6,0.75,0.666666666666667
"292",98,"Logistic",1,0.65,0.285714285714286,0.5,0.363636363636364
"293",98,"Random Forest",1,0.85,0.6,0.75,0.666666666666667
"294",98,"ANN",1,0.75,0.428571428571429,0.75,0.545454545454545
"295",99,"Logistic",1,0.7,0.25,0.25,0.25
"296",99,"Random Forest",1,0.9,0.75,0.75,0.75
"297",99,"ANN",0.964285714285714,0.95,1,0.75,0.857142857142857
"298",100,"Logistic",1,0.8,0.5,0.75,0.6
"299",100,"Random Forest",1,0.9,0.75,0.75,0.75
"300",100,"ANN",0.976190476190476,0.75,0.428571428571429,0.75,0.545454545454545
