,Iteration,Model_Type,Accuracy_Train,Accuracy_Test,Precision,Recall,F1_Score
148,50,Logistic,1,0.681818182,0.555555556,0.625,0.588235294
149,50,Random Forest,1,0.681818182,0.666666667,0.25,0.363636364
150,50,ANN,0.976190476,0.727272727,0.75,0.375,0.5
151,51,Logistic,0.880952381,0.863636364,0.777777778,0.875,0.823529412
152,51,Random Forest,0.988095238,0.909090909,1,0.75,0.857142857
153,51,ANN,0.916666667,0.818181818,0.7,0.875,0.777777778
154,52,Logistic,0.892857143,0.863636364,0.875,0.777777778,0.823529412
155,52,Random Forest,1,0.909090909,1,0.777777778,0.875
156,52,ANN,0.976190476,0.863636364,1,0.666666667,0.8
157,53,Logistic,0.928571429,0.909090909,0.857142857,0.857142857,0.857142857
158,53,Random Forest,1,0.818181818,0.8,0.571428571,0.666666667
159,53,ANN,0.952380952,0.818181818,0.714285714,0.714285714,0.714285714
160,54,Logistic,0.988095238,0.681818182,0.5,0.142857143,0.222222222
161,54,Random Forest,0.988095238,0.727272727,1,0.142857143,0.25
162,54,ANN,0.964285714,0.727272727,0.6,0.428571429,0.5
163,55,Logistic,0.892857143,0.863636364,0.666666667,0.8,0.727272727
164,55,Random Forest,0.988095238,0.954545455,1,0.8,0.888888889
165,55,ANN,0.952380952,0.909090909,0.8,0.8,0.8
166,56,Logistic,0.988095238,0.590909091,0.625,0.454545455,0.526315789
167,56,Random Forest,0.988095238,0.727272727,0.857142857,0.545454545,0.666666667
168,56,ANN,0.988095238,0.636363636,0.8,0.363636364,0.5
169,57,Logistic,0.880952381,0.636363636,0.583333333,0.7,0.636363636
170,57,Random Forest,0.988095238,0.954545455,1,0.9,0.947368421
171,57,ANN,0.964285714,0.681818182,1,0.3,0.461538462
172,58,Logistic,0.988095238,0.772727273,0.4,0.5,0.444444444
173,58,Random Forest,0.988095238,0.863636364,0.666666667,0.5,0.571428571
174,58,ANN,0.952380952,0.772727273,0.428571429,0.75,0.545454545
175,59,Logistic,1,0.545454545,0.25,0.333333333,0.285714286
176,59,Random Forest,1,0.681818182,0.4,0.333333333,0.363636364
177,59,ANN,0.952380952,0.727272727,0.5,0.333333333,0.4
178,60,Logistic,0.892857143,0.681818182,0.625,0.555555556,0.588235294
179,60,Random Forest,1,0.727272727,0.8,0.444444444,0.571428571
180,60,ANN,0.952380952,0.590909091,0.5,0.222222222,0.307692308
181,61,Logistic,0.892857143,0.818181818,0.5,0.75,0.6
182,61,Random Forest,1,0.818181818,0.5,0.5,0.5
183,61,ANN,0.976190476,0.818181818,0.5,0.75,0.6
184,62,Logistic,0.988095238,0.818181818,0.75,0.5,0.6
185,62,Random Forest,0.988095238,0.772727273,1,0.166666667,0.285714286
186,62,ANN,0.952380952,0.681818182,0.428571429,0.5,0.461538462
187,63,Logistic,0.952380952,0.863636364,0.727272727,1,0.842105263
188,63,Random Forest,1,0.818181818,0.833333333,0.625,0.714285714
189,63,ANN,0.964285714,0.818181818,1,0.5,0.666666667
190,64,Logistic,0.821428571,0.818181818,0.25,0.5,0.333333333
191,64,Random Forest,0.988095238,0.909090909,0.5,1,0.666666667
192,64,ANN,0.916666667,0.818181818,0.333333333,1,0.5
193,65,Logistic,0.94047619,0.727272727,0.25,0.25,0.25
194,65,Random Forest,0.988095238,0.863636364,0.6,0.75,0.666666667
195,65,ANN,0.976190476,0.863636364,0.6,0.75,0.666666667
196,66,Logistic,1,0.681818182,0.444444444,0.666666667,0.533333333
197,66,Random Forest,1,0.818181818,0.666666667,0.666666667,0.666666667
198,66,ANN,0.988095238,0.863636364,0.8,0.666666667,0.727272727
199,67,Logistic,0.952380952,0.772727273,0.6,0.857142857,0.705882353
200,67,Random Forest,1,0.772727273,0.75,0.428571429,0.545454545
201,67,ANN,0.928571429,0.818181818,1,0.428571429,0.6
202,68,Logistic,0.916666667,0.818181818,0.625,0.833333333,0.714285714
203,68,Random Forest,0.988095238,0.909090909,1,0.666666667,0.8
204,68,ANN,0.964285714,0.772727273,0.666666667,0.333333333,0.444444444
205,69,Logistic,0.964285714,0.909090909,1,0.6,0.75
206,69,Random Forest,1,0.954545455,1,0.8,0.888888889
207,69,ANN,0.94047619,0.772727273,0.5,0.6,0.545454545
208,70,Logistic,0.988095238,0.727272727,0.5,0.333333333,0.4
209,70,Random Forest,0.988095238,0.863636364,1,0.5,0.666666667
210,70,ANN,0.928571429,0.636363636,0.375,0.5,0.428571429
211,71,Logistic,0.964285714,0.772727273,0.5,0.6,0.545454545
212,71,Random Forest,0.988095238,0.818181818,0.6,0.6,0.6
213,71,ANN,0.928571429,0.863636364,0.75,0.6,0.666666667
214,72,Logistic,0.952380952,0.818181818,0.6,1,0.75
215,72,Random Forest,0.988095238,0.909090909,0.75,1,0.857142857
216,72,ANN,0.952380952,0.909090909,0.75,1,0.857142857
217,73,Logistic,0.880952381,0.772727273,0.444444444,1,0.615384615
218,73,Random Forest,0.988095238,1,1,1,1
219,73,ANN,0.964285714,0.909090909,0.666666667,1,0.8
220,74,Logistic,0.988095238,0.772727273,0.25,0.333333333,0.285714286
221,74,Random Forest,0.988095238,0.909090909,0.666666667,0.666666667,0.666666667
222,74,ANN,0.964285714,0.818181818,0.428571429,1,0.6
223,75,Logistic,0.988095238,0.636363636,0.333333333,0.6,0.428571429
224,75,Random Forest,0.988095238,0.818181818,0.666666667,0.4,0.5
225,75,ANN,0.988095238,0.681818182,0.375,0.6,0.461538462
226,76,Logistic,0.988095238,0.681818182,0.333333333,0.75,0.461538462
227,76,Random Forest,0.988095238,0.818181818,0.5,0.75,0.6
228,76,ANN,0.952380952,0.863636364,0.6,0.75,0.666666667
229,77,Logistic,0.94047619,0.772727273,0.625,0.714285714,0.666666667
230,77,Random Forest,0.988095238,0.863636364,1,0.571428571,0.727272727
231,77,ANN,0.869047619,0.636363636,0.444444444,0.571428571,0.5
232,78,Logistic,0.988095238,0.590909091,0.4,0.25,0.307692308
233,78,Random Forest,0.988095238,0.772727273,1,0.375,0.545454545
234,78,ANN,0.976190476,0.727272727,0.666666667,0.5,0.571428571
235,79,Logistic,0.916666667,0.818181818,0.5,1,0.666666667
236,79,Random Forest,0.988095238,0.909090909,0.666666667,1,0.8
237,79,ANN,0.916666667,0.954545455,0.8,1,0.888888889
238,80,Logistic,0.964285714,0.727272727,0.666666667,0.5,0.571428571
239,80,Random Forest,1,0.772727273,1,0.375,0.545454545
240,80,ANN,0.976190476,0.681818182,0.666666667,0.25,0.363636364
241,81,Logistic,0.880952381,0.818181818,0.714285714,0.714285714,0.714285714
242,81,Random Forest,0.988095238,0.818181818,1,0.428571429,0.6
243,81,ANN,0.94047619,0.909090909,1,0.714285714,0.833333333
244,82,Logistic,0.988095238,0.636363636,0,0,NA
245,82,Random Forest,0.988095238,0.772727273,0,0,NA
246,82,ANN,0.94047619,0.727272727,0.285714286,0.666666667,0.4
247,83,Logistic,1,0.454545455,0.181818182,0.4,0.25
248,83,Random Forest,1,0.772727273,0.5,0.8,0.615384615
249,83,ANN,0.976190476,0.818181818,0.571428571,0.8,0.666666667
250,84,Logistic,0.988095238,0.727272727,0.4,0.4,0.4
251,84,Random Forest,0.988095238,0.909090909,0.8,0.8,0.8
252,84,ANN,0.94047619,0.954545455,1,0.8,0.888888889
253,85,Logistic,0.988095238,0.863636364,0.5,0.666666667,0.571428571
254,85,Random Forest,0.988095238,0.863636364,0.5,0.333333333,0.4
255,85,ANN,0.964285714,0.636363636,0.222222222,0.666666667,0.333333333
256,86,Logistic,0.916666667,0.818181818,0.5,0.5,0.5
257,86,Random Forest,0.988095238,0.863636364,0.666666667,0.5,0.571428571
258,86,ANN,0.976190476,0.681818182,0.2,0.25,0.222222222
259,87,Logistic,0.988095238,0.681818182,0.6,0.375,0.461538462
260,87,Random Forest,0.988095238,0.727272727,1,0.25,0.4
261,87,ANN,0.976190476,0.772727273,0.8,0.5,0.615384615
262,88,Logistic,1,0.727272727,0.285714286,0.666666667,0.4
263,88,Random Forest,1,0.954545455,1,0.666666667,0.8
264,88,ANN,0.976190476,0.772727273,0.333333333,0.666666667,0.444444444
265,89,Logistic,0.988095238,0.909090909,0.8,0.8,0.8
266,89,Random Forest,0.988095238,0.909090909,1,0.6,0.75
267,89,ANN,0.94047619,0.909090909,0.8,0.8,0.8
268,90,Logistic,0.928571429,0.818181818,0.666666667,0.666666667,0.666666667
269,90,Random Forest,1,0.772727273,0.666666667,0.333333333,0.444444444
270,90,ANN,0.928571429,0.818181818,1,0.333333333,0.5
271,91,Logistic,0.988095238,0.772727273,0.333333333,0.25,0.285714286
272,91,Random Forest,0.988095238,0.909090909,0.75,0.75,0.75
273,91,ANN,0.916666667,0.863636364,0.6,0.75,0.666666667
274,92,Logistic,1,0.727272727,0.375,0.75,0.5
275,92,Random Forest,1,0.909090909,0.75,0.75,0.75
276,92,ANN,0.94047619,0.863636364,0.6,0.75,0.666666667
277,93,Logistic,0.952380952,0.863636364,0.8,0.666666667,0.727272727
278,93,Random Forest,0.988095238,0.909090909,1,0.666666667,0.8
279,93,ANN,0.928571429,0.909090909,1,0.666666667,0.8
280,94,Logistic,0.892857143,0.954545455,1,0.666666667,0.8
281,94,Random Forest,0.988095238,0.954545455,1,0.666666667,0.8
282,94,ANN,0.928571429,0.727272727,0.333333333,1,0.5
283,95,Logistic,0.988095238,0.863636364,0.75,0.6,0.666666667
284,95,Random Forest,0.988095238,0.909090909,1,0.6,0.75
285,95,ANN,0.964285714,0.727272727,0.428571429,0.6,0.5
286,96,Logistic,0.988095238,0.636363636,0.545454545,0.666666667,0.6
287,96,Random Forest,0.988095238,0.818181818,0.777777778,0.777777778,0.777777778
288,96,ANN,0.952380952,0.727272727,1,0.333333333,0.5
289,97,Logistic,0.988095238,0.681818182,0.285714286,0.5,0.363636364
290,97,Random Forest,0.988095238,0.863636364,0.666666667,0.5,0.571428571
291,97,ANN,0.952380952,0.818181818,0.5,0.5,0.5
292,98,Logistic,0.857142857,0.818181818,0.5,0.75,0.6
293,98,Random Forest,0.988095238,0.954545455,0.8,1,0.888888889
294,98,ANN,0.964285714,0.772727273,0.444444444,1,0.615384615
295,99,Logistic,1,0.909090909,0.714285714,1,0.833333333
296,99,Random Forest,1,0.909090909,0.8,0.8,0.8
297,99,ANN,0.94047619,0.954545455,1,0.8,0.888888889
298,100,Logistic,0.988095238,0.863636364,0.857142857,0.75,0.8
299,100,Random Forest,0.988095238,0.727272727,1,0.25,0.4
300,100,ANN,0.952380952,0.909090909,0.875,0.875,0.875
