,Iteration,Model_Type,R2_Train,R2_Test,RMSE_Train,RMSE_Test,CI_Lower_Test,CI_Upper_Test
267,30,Stepwise,0.370707259,0.174321915,1303.121342,1841.141468,721.8491911,2390.235089
268,30,RandomForest,0.381010195,0.177465476,1292.409805,1837.633284,757.8970271,2431.319531
269,30,Bagging,0.447890724,0.366452102,1220.593402,1612.766553,1005.559553,2492.707285
270,30,ANN,-6.126113877,-4.291827012,4385.154258,4661.058999,-2622.435549,765.2391261
271,31,Lasso,0.259145919,0.13949454,1315.738274,2072.183671,784.7151969,2607.322295
272,31,Ridge,0.224657452,0.101757106,1346.015243,2117.133904,690.4377521,2527.42221
273,31,Quantile Regression,0.167873829,-0.083836816,1394.433347,2117.133904,326.9602769,2235.847587
274,31,Log-Linear,0.15318015,-0.115176598,1406.690921,2358.97455,162.1635312,1992.918914
275,31,OLS,0.277408795,0.263603833,1299.419875,1916.934138,890.3685372,2570.654686
276,31,Stepwise,0.263365196,0.168880906,1311.98626,2036.493658,850.0533781,2655.517678
277,31,RandomForest,0.34317575,-0.031542614,1238.87577,2268.793759,544.1499609,2501.238294
278,31,Bagging,0.443792297,0.019761473,1140.044147,2211.654666,661.6284021,2600.776125
279,31,ANN,-6.969228007,-3.699964426,4315.303007,4842.82435,-256.6741937,4246.25478
280,32,Lasso,0.327750562,0.30642455,1366.056445,1649.336196,804.5256703,2326.437834
281,32,Ridge,0.274200319,0.199439524,1419.422899,1771.982409,749.5624333,2387.442029
282,32,Quantile Regression,0.254017938,0.134572151,1439.022594,1771.982409,296.7633571,1878.733763
283,32,Log-Linear,0.210975507,0.036934152,1479.955521,1943.525866,132.8607368,1757.52446
284,32,OLS,0.327766227,0.306921704,1366.040529,1648.744968,803.9684145,2325.198174
285,32,Stepwise,0.327766227,0.306921704,1366.040529,1648.744968,803.9684145,2325.198174
286,32,RandomForest,0.410458069,0.163183778,1279.265744,1811.662851,694.2962496,2364.240644
287,32,Bagging,0.462687854,0.298300264,1221.284232,1658.967928,747.9999229,2270.308121
288,32,ANN,-5.921462359,-16.52378845,4383.311667,8290.416214,-4918.951769,2234.985543
289,33,Lasso,0.302755259,0.51423219,1513.248606,966.4131901,1240.648818,2137.8528
290,33,Ridge,0.255235661,0.409348952,1563.965238,1065.648485,1156.062938,2142.192329
291,33,Quantile Regression,0.218067979,0.265946169,1602.515202,1065.648485,683.7997014,1623.105006
292,33,Log-Linear,0.172323954,0.124748767,1648.723592,1297.223621,524.8382708,1496.49703
293,33,OLS,0.302768979,0.514025338,1513.233718,966.6189301,1240.784416,2138.203547
294,33,Stepwise,0.288783413,0.513458632,1528.335136,967.1823633,1306.600324,2208.522044
