,Iteration,Model_Type,R2_Train,R2_Test,RMSE_Train,RMSE_Test,CI_Lower_Test,CI_Upper_Test
195,20,Quadratic_all,0.876600331,-10.08059929,594.086864,6991.765992,-1675.426634,3833.29103
196,20,Quadratic_correlated,0.503302479,0.545893054,1191.89761,1415.416755,1226.204913,2345.489454
197,20,Stepwise,0.607808919,0.414856173,1059.111806,1606.706585,1239.926656,2514.524542
198,20,RandomForest,0.788846376,0.555476128,777.1274021,1400.402263,1361.163295,2472.13979
199,20,Bagging,0.759445208,0.561673534,829.4686169,1390.606024,1328.684006,2431.848877
200,20,ANN,-7.414509854,-37.21574112,4905.772051,12984.53504,-904.9064745,9238.613337
201,21,Lasso,0.455916987,0.378410513,1232.423124,1680.218066,909.9862699,2174.606399
202,21,Ridge,0.409918848,0.332934958,1283.46233,1740.595717,899.8150762,2219.123602
203,21,Log-Linear,0.408607824,0.069345814,1284.887317,2055.928407,641.8111089,2186.763688
204,21,OLS,0.670966332,0.087906622,958.4013677,2035.323613,1081.00515,2688.828675
205,21,Quadratic_all,0.825755458,-2.360708751,697.4399929,3906.872679,-520.5454668,2451.80473
206,21,Quadratic_correlated,0.504637042,0.49606366,1175.950441,1512.870166,1081.136054,2235.256996
207,21,Stepwise,0.648445711,0.218386234,990.6573265,1884.1259,1184.287828,2674.731644
208,21,RandomForest,0.748551353,0.614887702,837.8222831,1322.536034,1083.031919,2052.484603
209,21,Bagging,0.732599413,0.606283003,863.9894375,1337.229355,1121.859491,2120.141369
210,21,ANN,-7.780208866,-29.79247996,4950.848978,11825.95313,-5495.227119,3573.050229
211,22,Lasso,0.404721491,0.246855664,1441.219662,1070.482965,1265.343904,1975.414391
212,22,Ridge,0.39345553,0.237621936,1454.793661,1077.025162,1262.555501,1978.698199
213,22,Log-Linear,0.528699981,-2.381675278,1282.38611,2268.331922,535.9201137,2308.866457
214,22,OLS,0.677462493,-0.708044888,1060.865165,1612.093747,737.9033993,1989.703129
215,22,Quadratic_all,0.824788568,-4.689495749,781.9001495,2942.236251,535.2023286,2813.404821
216,22,Quadratic_correlated,0.547942473,0.168162776,1255.934322,1125.018927,927.0701532,1782.381336
217,22,Stepwise,0.659364253,-0.261248234,1090.222617,1385.290765,726.8167622,1809.911098
218,22,RandomForest,0.774803882,0.514610462,886.4424106,859.3812207,1020.958102,1657.971292
219,22,Bagging,0.753666843,0.528889994,927.1105276,846.6459157,1037.284425,1660.513803
220,22,ANN,-5.351460345,-25.15074559,4707.679324,6307.869375,-3572.239241,1096.763257
221,23,Lasso,0.495711368,0.288033253,1310.561661,1297.980171,1385.993255,2393.194493
222,23,Ridge,0.439502529,0.271312608,1381.67118,1313.133347,1338.995692,2364.354969
223,23,Log-Linear,0.491407721,0.08901892,1316.14201,1468.225902,711.2936437,1844.216577
224,23,OLS,0.711548142,0.086322741,991.1845887,1470.397009,1098.800114,2264.334976
225,23,Quadratic_all,0.888069816,-3.596992997,617.4353325,3298.185848,1013.556484,3574.884622
226,23,Quadratic_correlated,0.60203748,0.118035424,1164.230457,1444.653765,1408.635475,2521.468131
227,23,Stepwise,0.696640972,0.151712156,1016.474134,1416.804164,1155.408763,2276.840747
228,23,RandomForest,0.834641707,0.106706452,750.4657211,1453.90256,1139.298116,2290.300354
229,23,Bagging,0.816874393,0.144241064,789.7550439,1423.029569,1136.715149,2263.884599
230,23,ANN,-6.073935382,-36.81459747,4908.495694,9459.494821,-1882.380123,5619.986133
231,24,Lasso,0.464713985,0.297946483,1323.284332,1421.278739,884.0106504,1977.243338
232,24,Ridge,0.439220191,0.285555779,1354.429505,1433.76612,908.1412765,2017.690941
233,24,Log-Linear,0.43412579,0.388060493,1360.56775,1326.93117,1061.937282,2103.103329
234,24,OLS,0.623223006,0.661640489,1110.203036,986.6959473,1662.026204,2417.050639
235,24,Quadratic_all,0.863703008,-24.67810682,667.7337957,8595.589179,-3867.46478,2688.078088
236,24,Quadratic_correlated,0.538046424,0.43034849,1229.304265,1280.261767,1016.624763,2010.283822
237,24,Stepwise,0.593926514,0.605569561,1152.557335,1065.318236,1488.69366,2327.652451
238,24,RandomForest,0.778019093,0.637737208,852.1538938,1020.953624,1242.763168,2045.687671
239,24,Bagging,0.756331502,0.63358007,892.8117872,1026.794878,1211.241257,2015.203153
240,24,ANN,-6.331161206,-11.52434302,4897.186083,6003.045383,-1021.306558,3729.450454
241,25,Lasso,0.444599154,0.137280359,1249.735025,1985.293475,618.1749901,2125.917643
242,25,Ridge,0.514809566,0.122178421,1168.075158,2002.594407,555.4926011,2061.564124
243,25,Log-Linear,0.612644636,-0.073115126,1043.685044,2214.180547,244.1255834,1849.257385
244,25,OLS,0.755248761,-0.38928709,829.616006,2519.334724,85.33224476,1942.113651
245,25,Quadratic_all,0.923919502,-20.06466291,462.5421839,9809.957579,-1075.459894,6677.961391
246,25,Quadratic_correlated,0.628108818,0.277821731,1022.639617,1816.402456,610.5992746,1951.550112
247,25,Stepwise,0.736181866,-0.008801134,861.3248855,2146.805273,99.41097226,1552.205826
248,25,RandomForest,0.85154546,0.167382825,646.1173673,1950.350002,581.0020801,2044.425141
249,25,Bagging,0.831243369,0.171338735,688.8824116,1945.711258,583.2516884,2042.878874
250,25,ANN,-6.524364227,-3.653896567,4599.912578,4611.03306,-1376.132643,2052.451275
251,26,Lasso,0.45135546,0.477418389,1307.16807,1347.690727,1089.681957,2149.23384
252,26,Ridge,0.384709201,0.439720723,1384.286904,1395.453786,1124.860992,2227.595782
253,26,Log-Linear,0.527941446,-7.67096663,1212.50583,5489.678815,1371.221008,5525.718426
254,26,OLS,0.673189607,-0.085834156,1008.866798,1942.651634,1316.51503,2841.824411
255,26,Quadratic_all,0.820791474,-2.855849151,747.0767729,3660.776341,350.1317465,3254.520072
256,26,Quadratic_correlated,0.568304333,0.28659355,1159.510658,1574.641504,784.95653,1990.593413
257,26,Stepwise,0.653310745,0.153688184,1039.097,1715.056298,1237.046825,2594.652205
258,26,RandomForest,0.760861982,0.664770431,862.9988417,1079.404782,1220.87792,2068.288151
259,26,Bagging,0.737775367,0.656976314,903.6965883,1091.88081,1242.648916,2102.993159
260,26,ANN,-6.173506028,-6.381121277,4726.630289,5064.940514,353.0635507,4347.726098
261,27,Lasso,0.46275445,0.354150519,1305.803171,1450.989399,896.0846116,2041.108157
262,27,Ridge,0.434733629,0.324150924,1339.423395,1484.306005,909.0854179,2082.677122
263,27,Log-Linear,0.444804701,-325.3401841,1327.437846,32616.23739,-4301.733416,21016.97451
264,27,OLS,0.662920332,0.094352122,1034.32634,1718.218019,755.5051786,2110.745598
265,27,Quadratic_all,0.81932115,-6.625228422,757.2599091,4985.687012,-663.441612,3284.551047
266,27,Quadratic_correlated,0.532069648,0.570175221,1218.658196,1183.707247,1043.916466,1979.203486
267,27,Stepwise,0.652696583,0.212583365,1049.894918,1602.141518,816.4508388,2080.371964
268,27,RandomForest,0.785445512,0.574778734,825.2016876,1177.351307,1140.819533,2074.868608
269,27,Bagging,0.7653866,0.567727849,862.9143909,1187.072409,1091.504671,2032.23093
270,27,ANN,-6.541928446,-13.42216919,4892.518871,6856.679901,-3549.773878,1463.600386
271,28,Lasso,0.454608015,0.324849789,1343.362119,1312.973688,1432.747403,2357.571995
272,28,Ridge,0.412996168,0.319866248,1393.667557,1317.810557,1382.015295,2327.087674
273,28,Log-Linear,0.455316888,-277.0391273,1342.488817,26644.57377,-402.2797642,19673.52942
274,28,OLS,0.639149326,0.026865929,1092.703873,1576.311913,1443.121626,2559.53197
275,28,Quadratic_all,0.861280964,-120.9182729,677.4960284,17643.72255,-10893.97698,2396.321424
276,28,Quadratic_correlated,0.556977604,0.221130457,1210.741873,1410.224254,1447.34155,2439.268099
277,28,Stepwise,0.600461868,-0.138183446,1149.788178,1704.754915,1082.576343,2388.306789
278,28,RandomForest,0.755420876,0.669725731,899.5978619,918.3181945,1347.649546,2008.342754
279,28,Bagging,0.734949104,0.633043848,936.490466,967.972246,1302.356186,2013.059018
280,28,ANN,-5.694933022,-10.85693411,4706.649307,5502.271576,-2663.004069,1431.984834
281,29,Lasso,0.497706539,0.188245789,1285.059573,1512.43043,1043.367323,2239.419331
282,29,Ridge,0.464292562,0.170095218,1327.114326,1529.24569,984.3452443,2189.558537
283,29,Log-Linear,0.544803502,-2891.601995,1223.330927,90283.30989,-12986.26792,56833.98435
284,29,OLS,0.670930357,-0.370053565,1040.131883,1964.861329,854.6871578,2410.126344
285,29,Quadratic_all,0.846915551,-11.19174111,709.4307958,5861.327628,-3102.397056,970.3761456
286,29,Quadratic_correlated,0.573026599,-0.089106524,1184.79963,1751.855624,1138.615853,2527.391839
287,29,Stepwise,0.645340707,0.173374466,1079.817027,1526.221404,1150.358046,2361.219142
288,29,RandomForest,0.807850036,0.285578001,794.812434,1418.863254,822.2679961,1902.136175
289,29,Bagging,0.786082123,0.314782482,838.6254516,1389.560181,873.3025666,1938.768731
290,29,ANN,-5.527774045,-12.6673976,4632.624033,6205.918191,-1883.065237,2942.388281
291,30,Lasso,0.49907332,0.033633092,1324.525769,1382.095689,882.2459708,1974.954119
292,30,Ridge,0.460326092,0.113675743,1374.798472,1323.620258,952.4385688,2001.225792
293,30,Log-Linear,0.507375136,0.24978035,1313.504286,1217.75888,812.5602055,1756.548823
