,Iteration,Model_Type,Accuracy_Train,Accuracy_Test,Precision,Recall,F1_Score
200,67,Random Forest,1,0.772727273,0.75,0.428571429,0.545454545
201,67,ANN,0.952380952,0.772727273,0.75,0.428571429,0.545454545
202,68,Logistic,0.904761905,0.863636364,0.8,0.666666667,0.727272727
203,68,Random Forest,0.988095238,0.909090909,1,0.666666667,0.8
204,68,ANN,0.952380952,0.772727273,0.6,0.5,0.545454545
205,69,Logistic,0.880952381,0.954545455,1,0.8,0.888888889
206,69,Random Forest,1,0.954545455,1,0.8,0.888888889
207,69,ANN,0.952380952,0.954545455,0.833333333,1,0.909090909
208,70,Logistic,0.916666667,0.681818182,0.4,0.333333333,0.363636364
209,70,Random Forest,0.988095238,0.818181818,0.75,0.5,0.6
210,70,ANN,0.988095238,0.590909091,0.333333333,0.5,0.4
211,71,Logistic,0.892857143,0.863636364,0.75,0.6,0.666666667
212,71,Random Forest,0.988095238,0.863636364,0.75,0.6,0.666666667
213,71,ANN,0.988095238,0.954545455,0.833333333,1,0.909090909
214,72,Logistic,0.869047619,0.909090909,0.75,1,0.857142857
215,72,Random Forest,0.988095238,0.909090909,0.75,1,0.857142857
216,72,ANN,0.904761905,0.909090909,0.75,1,0.857142857
217,73,Logistic,0.892857143,0.954545455,0.8,1,0.888888889
218,73,Random Forest,0.988095238,0.954545455,0.8,1,0.888888889
219,73,ANN,0.952380952,0.772727273,0.444444444,1,0.615384615
220,74,Logistic,0.880952381,0.818181818,0.4,0.666666667,0.5
221,74,Random Forest,0.988095238,0.909090909,0.666666667,0.666666667,0.666666667
222,74,ANN,0.988095238,0.727272727,0.333333333,1,0.5
223,75,Logistic,0.928571429,0.772727273,0.5,0.4,0.444444444
224,75,Random Forest,0.988095238,0.818181818,0.666666667,0.4,0.5
225,75,ANN,0.988095238,0.681818182,0.375,0.6,0.461538462
226,76,Logistic,0.928571429,0.772727273,0.444444444,1,0.615384615
227,76,Random Forest,0.988095238,0.818181818,0.5,0.75,0.6
228,76,ANN,0.964285714,0.954545455,0.8,1,0.888888889
229,77,Logistic,0.904761905,0.909090909,1,0.714285714,0.833333333
230,77,Random Forest,0.988095238,0.863636364,1,0.571428571,0.727272727
231,77,ANN,0.928571429,0.863636364,1,0.571428571,0.727272727
232,78,Logistic,0.916666667,0.818181818,1,0.5,0.666666667
233,78,Random Forest,0.988095238,0.772727273,1,0.375,0.545454545
234,78,ANN,0.952380952,0.772727273,0.714285714,0.625,0.666666667
235,79,Logistic,0.916666667,0.818181818,0.5,1,0.666666667
236,79,Random Forest,0.988095238,0.818181818,0.5,1,0.666666667
237,79,ANN,0.976190476,0.636363636,0.166666667,0.25,0.2
238,80,Logistic,0.916666667,0.818181818,1,0.5,0.666666667
239,80,Random Forest,1,0.818181818,1,0.5,0.666666667
240,80,ANN,0.988095238,0.818181818,1,0.5,0.666666667
241,81,Logistic,0.869047619,0.954545455,1,0.857142857,0.923076923
242,81,Random Forest,0.988095238,0.818181818,1,0.428571429,0.6
243,81,ANN,0.976190476,0.818181818,0.666666667,0.857142857,0.75
244,82,Logistic,0.880952381,0.818181818,0.333333333,0.333333333,0.333333333
245,82,Random Forest,0.988095238,0.818181818,0,0,NA
246,82,ANN,0.964285714,0.590909091,0.125,0.333333333,0.181818182
247,83,Logistic,0.892857143,0.772727273,0.5,0.8,0.615384615
248,83,Random Forest,1,0.772727273,0.5,0.8,0.615384615
249,83,ANN,0.976190476,0.772727273,0.5,0.6,0.545454545
250,84,Logistic,0.892857143,0.863636364,0.666666667,0.8,0.727272727
251,84,Random Forest,0.988095238,0.909090909,0.8,0.8,0.8
252,84,ANN,0.952380952,0.909090909,0.714285714,1,0.833333333
253,85,Logistic,0.869047619,0.909090909,0.666666667,0.666666667,0.666666667
254,85,Random Forest,0.988095238,0.863636364,0.5,0.333333333,0.4
255,85,ANN,0.952380952,0.681818182,0.25,0.666666667,0.363636364
256,86,Logistic,0.928571429,0.772727273,0.4,0.5,0.444444444
257,86,Random Forest,0.988095238,0.863636364,0.666666667,0.5,0.571428571
258,86,ANN,0.976190476,0.681818182,0.2,0.25,0.222222222
259,87,Logistic,0.94047619,0.772727273,1,0.375,0.545454545
260,87,Random Forest,0.988095238,0.727272727,1,0.25,0.4
261,87,ANN,0.988095238,0.727272727,0.625,0.625,0.625
262,88,Logistic,0.880952381,0.863636364,0.5,1,0.666666667
263,88,Random Forest,1,0.909090909,0.666666667,0.666666667,0.666666667
264,88,ANN,0.976190476,0.818181818,0.4,0.666666667,0.5
265,89,Logistic,0.880952381,0.954545455,1,0.8,0.888888889
266,89,Random Forest,0.988095238,0.909090909,1,0.6,0.75
267,89,ANN,0.976190476,0.681818182,0.4,0.8,0.533333333
268,90,Logistic,0.904761905,0.818181818,1,0.333333333,0.5
269,90,Random Forest,1,0.772727273,0.666666667,0.333333333,0.444444444
270,90,ANN,0.988095238,0.818181818,0.666666667,0.666666667,0.666666667
271,91,Logistic,0.892857143,0.863636364,0.6,0.75,0.666666667
272,91,Random Forest,0.988095238,0.909090909,0.75,0.75,0.75
273,91,ANN,0.964285714,0.909090909,0.75,0.75,0.75
274,92,Logistic,0.869047619,0.818181818,0.5,0.75,0.6
275,92,Random Forest,1,0.909090909,0.75,0.75,0.75
276,92,ANN,0.964285714,0.818181818,0.5,1,0.666666667
277,93,Logistic,0.904761905,0.863636364,1,0.5,0.666666667
278,93,Random Forest,0.988095238,0.909090909,1,0.666666667,0.8
279,93,ANN,0.880952381,0.818181818,1,0.333333333,0.5
280,94,Logistic,0.904761905,0.909090909,0.666666667,0.666666667,0.666666667
281,94,Random Forest,0.988095238,0.909090909,0.666666667,0.666666667,0.666666667
282,94,ANN,0.928571429,0.909090909,0.6,1,0.75
283,95,Logistic,0.904761905,0.909090909,1,0.6,0.75
284,95,Random Forest,0.988095238,0.909090909,1,0.6,0.75
285,95,ANN,0.952380952,0.909090909,0.714285714,1,0.833333333
286,96,Logistic,0.869047619,0.909090909,1,0.777777778,0.875
287,96,Random Forest,0.988095238,0.818181818,0.777777778,0.777777778,0.777777778
288,96,ANN,0.988095238,0.772727273,0.833333333,0.555555556,0.666666667
289,97,Logistic,0.880952381,0.909090909,0.75,0.75,0.75
290,97,Random Forest,0.988095238,0.863636364,0.666666667,0.5,0.571428571
291,97,ANN,0.976190476,0.681818182,0.333333333,0.75,0.461538462
292,98,Logistic,0.892857143,0.818181818,0.5,1,0.666666667
293,98,Random Forest,0.988095238,0.909090909,0.666666667,1,0.8
294,98,ANN,0.964285714,0.818181818,0.5,1,0.666666667
295,99,Logistic,0.880952381,0.909090909,0.714285714,1,0.833333333
296,99,Random Forest,1,0.909090909,1,0.6,0.75
297,99,ANN,0.94047619,0.909090909,0.8,0.8,0.8
298,100,Logistic,0.928571429,0.772727273,0.8,0.5,0.615384615
299,100,Random Forest,0.988095238,0.818181818,1,0.5,0.666666667
300,100,ANN,0.904761905,0.772727273,1,0.375,0.545454545
