"","Iteration","Model_Type","Accuracy_Train","Accuracy_Test","Precision","Recall","F1_Score"
"108",36,"ANN",0.952380952380952,0.8,0.6,0.6,0.6
"109",37,"Logistic",0.964285714285714,0.8,0.571428571428571,0.8,0.666666666666667
"110",37,"Random Forest",1,0.85,0.666666666666667,0.8,0.727272727272727
"111",37,"ANN",0.976190476190476,0.85,0.666666666666667,0.8,0.727272727272727
"112",38,"Logistic",0.988095238095238,0.75,0.5,0.6,0.545454545454545
"113",38,"Random Forest",0.988095238095238,0.8,0.666666666666667,0.4,0.5
"114",38,"ANN",0.976190476190476,0.8,0.666666666666667,0.4,0.5
"115",39,"Logistic",0.988095238095238,0.8,0.6,0.6,0.6
"116",39,"Random Forest",0.988095238095238,0.95,1,0.8,0.888888888888889
"117",39,"ANN",0.976190476190476,0.85,0.666666666666667,0.8,0.727272727272727
"118",40,"Logistic",0.988095238095238,0.7,0.428571428571429,0.6,0.5
"119",40,"Random Forest",0.988095238095238,0.85,0.666666666666667,0.8,0.727272727272727
"120",40,"ANN",0.94047619047619,0.8,0.6,0.6,0.6
"121",41,"Logistic",1,0.75,0.5,0.6,0.545454545454545
"122",41,"Random Forest",1,0.95,1,0.8,0.888888888888889
"123",41,"ANN",0.988095238095238,0.75,0.5,0.6,0.545454545454545
"124",42,"Logistic",0.988095238095238,0.8,1,0.2,0.333333333333333
"125",42,"Random Forest",0.988095238095238,0.95,1,0.8,0.888888888888889
"126",42,"ANN",0.880952380952381,0.85,0.75,0.6,0.666666666666667
"127",43,"Logistic",1,0.65,0.333333333333333,0.4,0.363636363636364
"128",43,"Random Forest",1,0.7,0.333333333333333,0.2,0.25
"129",43,"ANN",1,0.65,0.25,0.2,0.222222222222222
"130",44,"Logistic",1,0.75,0.5,1,0.666666666666667
"131",44,"Random Forest",1,0.85,0.666666666666667,0.8,0.727272727272727
"132",44,"ANN",0.94047619047619,0.8,0.571428571428571,0.8,0.666666666666667
"133",45,"Logistic",0.988095238095238,0.85,0.75,0.6,0.666666666666667
"134",45,"Random Forest",0.988095238095238,0.95,1,0.8,0.888888888888889
"135",45,"ANN",0.952380952380952,0.75,0.5,0.6,0.545454545454545
"136",46,"Logistic",1,0.65,0.375,0.6,0.461538461538462
"137",46,"Random Forest",1,0.85,0.666666666666667,0.8,0.727272727272727
"138",46,"ANN",0.964285714285714,0.75,0.5,0.6,0.545454545454545
"139",47,"Logistic",0.988095238095238,0.85,0.625,1,0.769230769230769
"140",47,"Random Forest",0.988095238095238,0.95,1,0.8,0.888888888888889
"141",47,"ANN",0.94047619047619,0.9,0.8,0.8,0.8
"142",48,"Logistic",0.988095238095238,0.85,0.666666666666667,0.8,0.727272727272727
"143",48,"Random Forest",0.988095238095238,0.85,0.666666666666667,0.8,0.727272727272727
"144",48,"ANN",0.964285714285714,0.75,0.5,1,0.666666666666667
"145",49,"Logistic",1,0.65,0.416666666666667,1,0.588235294117647
"146",49,"Random Forest",1,0.9,0.714285714285714,1,0.833333333333333
"147",49,"ANN",0.976190476190476,0.8,0.6,0.6,0.6
"148",50,"Logistic",0.988095238095238,0.75,0.5,0.8,0.615384615384615
"149",50,"Random Forest",0.988095238095238,0.85,0.666666666666667,0.8,0.727272727272727
"150",50,"ANN",0.904761904761905,0.9,0.8,0.8,0.8
"151",51,"Logistic",0.988095238095238,0.7,0.333333333333333,0.2,0.25
