,Iteration,Model_Type,Accuracy_Train,Accuracy_Test,Precision,Recall,F1_Score
275,92,Random Forest,1,0.666666667,0.428571429,0.5,0.461538462
276,92,ANN,0.976470588,0.714285714,0.5,0.5,0.5
277,93,Logistic,0.894117647,0.857142857,0.8,0.666666667,0.727272727
278,93,Random Forest,0.988235294,0.80952381,1,0.333333333,0.5
279,93,ANN,0.964705882,0.619047619,0.333333333,0.333333333,0.333333333
280,94,Logistic,0.882352941,0.904761905,0.833333333,0.833333333,0.833333333
281,94,Random Forest,0.988235294,0.952380952,1,0.833333333,0.909090909
282,94,ANN,0.964705882,0.952380952,1,0.833333333,0.909090909
283,95,Logistic,0.917647059,0.761904762,0.6,0.5,0.545454545
284,95,Random Forest,0.988235294,0.761904762,0.6,0.5,0.545454545
285,95,ANN,0.988235294,0.80952381,0.75,0.5,0.6
286,96,Logistic,0.905882353,0.761904762,0.6,0.5,0.545454545
287,96,Random Forest,0.988235294,0.761904762,0.666666667,0.333333333,0.444444444
288,96,ANN,0.976470588,0.714285714,0.5,0.5,0.5
289,97,Logistic,0.870588235,1,1,1,1
290,97,Random Forest,0.988235294,0.952380952,1,0.833333333,0.909090909
291,97,ANN,0.941176471,0.857142857,0.8,0.666666667,0.727272727
292,98,Logistic,0.917647059,0.80952381,0.666666667,0.666666667,0.666666667
293,98,Random Forest,0.988235294,0.714285714,0.5,0.333333333,0.4
294,98,ANN,0.952941176,0.761904762,0.6,0.5,0.545454545
295,99,Logistic,0.870588235,0.952380952,0.857142857,1,0.923076923
296,99,Random Forest,0.988235294,0.952380952,0.857142857,1,0.923076923
297,99,ANN,0.952941176,0.761904762,0.6,0.5,0.545454545
298,100,Logistic,0.917647059,0.761904762,0.571428571,0.666666667,0.615384615
299,100,Random Forest,1,0.714285714,0.5,0.166666667,0.25
300,100,ANN,0.988235294,0.80952381,0.625,0.833333333,0.714285714
